OID_UA_10|GEOID_UA_10|NAMELSAD_UA_10|AREALAND_UA_10|AREAWATER_UA_10|MTFCC_UA_10|FUNCSTAT_UA_10|OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|AREALAND_PART|AREAWATER_PART
270404485573000|00970|Albany--Schenectady, NY Urbanized Area|765917785|16187665|G3500|S|270704485573000|00970|Albany--Schenectady, NY Urban Area|702671342|14075226|G3500|S|660071724|12326994
270404485573000|00970|Albany--Schenectady, NY Urbanized Area|765917785|16187665|G3500|S|2707032391318003|55954|Mechanicville, NY Urban Area|16949082|56036|G3500|S|11385843|47237
270404485573000|00970|Albany--Schenectady, NY Urbanized Area|765917785|16187665|G3500|S|27070720145171|73477|Ravena--Bethlehem, NY Urban Area|30498326|33976|G3500|S|4150512|0
270404485573000|00970|Albany--Schenectady, NY Urbanized Area|765917785|16187665|G3500|S|27070725275912|79633|Saratoga Springs, NY Urban Area|143950664|548657|G3500|S|5483904|15091
27040164707430|00982|Albemarle, NC Urban Cluster|44480655|47629|G3500|S||||||||6526990|0
27040164707430|00982|Albemarle, NC Urban Cluster|44480655|47629|G3500|S|27070164707430|00982|Albemarle, NC Urban Area|43150510|47629|G3500|S|37953665|47629
27040193526771|01009|Albert Lea, MN Urban Cluster|25489321|1395973|G3500|S||||||||2743927|1939
27040193526771|01009|Albert Lea, MN Urban Cluster|25489321|1395973|G3500|S|27070193526771|01009|Albert Lea, MN Urban Area|27963336|1396477|G3500|S|22745394|1394034
2704073801676|01036|Albertville, AL Urban Cluster|92831407|5174686|G3500|S||||||||14923944|4961575
2704073801676|01036|Albertville, AL Urban Cluster|92831407|5174686|G3500|S|2707073801676|01036|Albertville, AL Urban Area|90243946|613266|G3500|S|77907463|213111
27040143734484|01063|Albia, IA Urban Cluster|5629869|0|G3500|S||||||||5629869|0
27040184571926|01090|Albion, MI Urban Cluster|17105762|131688|G3500|S||||||||5342273|19627
27040184571926|01090|Albion, MI Urban Cluster|17105762|131688|G3500|S|27070184571926|01090|Albion, MI Urban Area|12150862|136862|G3500|S|11763489|112061
27040106179828|01117|Albion, NY Urban Cluster|7638315|0|G3500|S||||||||11395|0
27040106179828|01117|Albion, NY Urban Cluster|7638315|0|G3500|S|27070106179828|01117|Albion, NY Urban Area|7626920|0|G3500|S|7626920|0
27040469280321|01144|Albion, PA Urban Cluster|7416832|56074|G3500|S||||||||7416832|56074
27040492975064|01171|Albuquerque, NM Urbanized Area|650682900|8216255|G3500|S||||||||51735412|1440411
27040492975064|01171|Albuquerque, NM Urbanized Area|650682900|8216255|G3500|S|27070492975064|01171|Albuquerque, NM Urban Area|681352326|6964855|G3500|S|598947488|6775844
27040929143427|01198|Alderson, WV Urban Cluster|3437394|107288|G3500|S||||||||3437394|107288
27040154223507|01225|Aledo, IL Urban Cluster|5738599|30085|G3500|S||||||||5738599|30085
270404485565003|01232|Aledo, TX Urban Cluster|12139189|163278|G3500|S||||||||8217052|163278
270404485565003|01232|Aledo, TX Urban Cluster|12139189|163278|G3500|S|27070361123799|93484|Weatherford, TX Urban Area|100200945|176674|G3500|S|3922137|0
27040299614599|01252|Alexander City, AL Urban Cluster|25135598|65442|G3500|S||||||||3093143|29497
27040299614599|01252|Alexander City, AL Urban Cluster|25135598|65442|G3500|S|27070299614599|01252|Alexander City, AL Urban Area|25354836|35945|G3500|S|22042455|35945
27040120234487|01279|Alexandria, LA Urbanized Area|169629042|904519|G3500|S||||||||29146064|317175
27040120234487|01279|Alexandria, LA Urbanized Area|169629042|904519|G3500|S|27070120234487|01279|Alexandria, LA Urban Area|167600150|1851472|G3500|S|140482978|587344
27040205567667|01306|Alexandria, MN Urban Cluster|38374785|7502990|G3500|S||||||||4364791|2663493
27040205567667|01306|Alexandria, MN Urban Cluster|38374785|7502990|G3500|S|27070205567667|01306|Alexandria, MN Urban Area|58462308|18928970|G3500|S|34009994|4839497
27040114795675|01333|Alfred, NY Urban Cluster|3117023|0|G3500|S||||||||3117023|0
27040131890729|01360|Algoma, WI Urban Cluster|4746899|106289|G3500|S||||||||4746899|106289
27040130539993|01387|Algona, IA Urban Cluster|6883948|16085|G3500|S||||||||103281|0
27040130539993|01387|Algona, IA Urban Cluster|6883948|16085|G3500|S|27070130539993|01387|Algona, IA Urban Area|8681037|16085|G3500|S|6780667|16085
27040388919395|01414|Alice, TX Urban Cluster|28171290|0|G3500|S||||||||3417813|0
27040388919395|01414|Alice, TX Urban Cluster|28171290|0|G3500|S|27070388919395|01414|Alice, TX Urban Area|25980592|0|G3500|S|24753477|0
27040160141941|01441|Allegan, MI Urban Cluster|12209395|147540|G3500|S||||||||46512|0
27040160141941|01441|Allegan, MI Urban Cluster|12209395|147540|G3500|S|27070160141941|01441|Allegan, MI Urban Area|17817488|2275950|G3500|S|12162883|147540
27040209858895|01468|Allendale, SC Urban Cluster|5948733|0|G3500|S||||||||5948733|0
27040211205563|01495|Allentown, PA--NJ Urbanized Area|896918131|10387015|G3500|S||||||||224855486|2410587
27040211205563|01495|Allentown, PA--NJ Urbanized Area|896918131|10387015|G3500|S|27070211205563|01495|Allentown--Bethlehem, PA--NJ Urban Area|677400838|9302819|G3500|S|607941708|7610829
27040211205563|01495|Allentown, PA--NJ Urbanized Area|896918131|10387015|G3500|S|2707032391318025|48890|Lehighton--Palmerton--Jim Thorpe, PA Urban Area|25533788|522711|G3500|S|17813229|158193
27040211205563|01495|Allentown, PA--NJ Urbanized Area|896918131|10387015|G3500|S|2707032391318027|68439|Pennsburg--Upper Hanover--East Greenville, PA Urban Area|22350195|22553|G3500|S|912837|7278
27040211205563|01495|Allentown, PA--NJ Urbanized Area|896918131|10387015|G3500|S|27070149655284|69076|Philadelphia, PA--NJ--DE--MD Urban Area|4916288579|134143760|G3500|S|36034177|156088
27040211205563|01495|Allentown, PA--NJ Urbanized Area|896918131|10387015|G3500|S|2707032391317992|82401|Slatington, PA Urban Area|10035771|48102|G3500|S|9360694|44040
27040264675408|01522|Alliance, NE Urban Cluster|12077346|31691|G3500|S||||||||260533|0
27040264675408|01522|Alliance, NE Urban Cluster|12077346|31691|G3500|S|27070264675408|01522|Alliance, NE Urban Area|12704963|31691|G3500|S|11816813|31691
27040344321803|01549|Alliance, OH Urban Cluster|45949350|277826|G3500|S||||||||6786828|107790
27040344321803|01549|Alliance, OH Urban Cluster|45949350|277826|G3500|S|27070344321803|01549|Alliance, OH Urban Area|44687294|230974|G3500|S|39162522|170036
27040403648155|01603|Alma, GA Urban Cluster|7403914|268861|G3500|S||||||||7403914|268861
27040178647456|01630|Alma--St. Louis, MI Urban Cluster|19248679|401864|G3500|S||||||||1773482|56064
27040178647456|01630|Alma--St. Louis, MI Urban Cluster|19248679|401864|G3500|S|27070178647456|01630|Alma--St. Louis, MI Urban Area|23400576|551837|G3500|S|17475197|345800
2704059792145|01657|Almont, MI Urban Cluster|3627340|0|G3500|S||||||||3627340|0
2704054159425|01684|Alpena, MI Urban Cluster|24397700|1828257|G3500|S||||||||1209839|61
2704054159425|01684|Alpena, MI Urban Cluster|24397700|1828257|G3500|S|2707054159425|01684|Alpena, MI Urban Area|32915693|1992202|G3500|S|23187861|1828196
27040239015856|01711|Alpine, TX Urban Cluster|10814930|335|G3500|S||||||||1065608|0
27040239015856|01711|Alpine, TX Urban Cluster|10814930|335|G3500|S|27070239015856|01711|Alpine, TX Urban Area|11103460|688|G3500|S|9749322|335
27040271552611|01738|Altavista, VA Urban Cluster|14409086|122186|G3500|S||||||||1431260|4116
27040271552611|01738|Altavista, VA Urban Cluster|14409086|122186|G3500|S|27070271552611|01738|Altavista, VA Urban Area|15387790|163736|G3500|S|12977826|118070
27040149986309|01765|Alton, IL--MO Urbanized Area|142056051|1901277|G3500|S||||||||11578190|286036
27040149986309|01765|Alton, IL--MO Urbanized Area|142056051|1901277|G3500|S|27070149986309|01765|Alton, IL Urban Area|154514205|2463025|G3500|S|130477861|1615241
27040207563511|01792|Altoona, PA Urbanized Area|96876151|164787|G3500|S||||||||5713956|38830
27040207563511|01792|Altoona, PA Urbanized Area|96876151|164787|G3500|S|27070207563511|01792|Altoona, PA Urban Area|95860663|160936|G3500|S|88132654|125957
27040207563511|01792|Altoona, PA Urbanized Area|96876151|164787|G3500|S|27070207563515|89353|Tyrone, PA Urban Area|15685979|9602|G3500|S|3029541|0
27040365979943|01819|Alturas, CA Urban Cluster|4934312|16517|G3500|S||||||||4934312|16517
27040702923729|01846|Altus, OK Urban Cluster|31474346|521227|G3500|S||||||||1803505|0
27040702923729|01846|Altus, OK Urban Cluster|31474346|521227|G3500|S|27070702923729|01846|Altus, OK Urban Area|40550855|525871|G3500|S|29670841|521227
27040135817894|01873|Alva, OK Urban Cluster|6808645|0|G3500|S||||||||750498|0
27040135817894|01873|Alva, OK Urban Cluster|6808645|0|G3500|S|27070135817894|01873|Alva, OK Urban Area|9442972|0|G3500|S|6058147|0
27040231601241|01900|Alvarado, TX Urban Cluster|7359983|19915|G3500|S||||||||886313|6738
27040231601241|01900|Alvarado, TX Urban Cluster|7359983|19915|G3500|S|27070231601241|01900|Alvarado, TX Urban Area|7883213|39327|G3500|S|6473670|13177
27040135721798|01927|Amarillo, TX Urbanized Area|210771634|1182082|G3500|S||||||||22955351|40581
27040135721798|01927|Amarillo, TX Urbanized Area|210771634|1182082|G3500|S|27070135721798|01927|Amarillo, TX Urban Area|217541054|1780045|G3500|S|187816283|1141501
27040677080048|01981|American Falls, ID Urban Cluster|3699797|0|G3500|S||||||||3699797|0
27040694411496|02008|Americus, GA Urban Cluster|31479402|139046|G3500|S||||||||7685402|76160
27040694411496|02008|Americus, GA Urban Cluster|31479402|139046|G3500|S|27070694411496|02008|Americus, GA Urban Area|28436180|154905|G3500|S|23794000|62886
27040455802057|02035|Amery, WI Urban Cluster|5343406|1111969|G3500|S||||||||5343406|1111969
27040148855998|02062|Ames, IA Urbanized Area|59378009|878891|G3500|S||||||||7138115|681265
27040148855998|02062|Ames, IA Urbanized Area|59378009|878891|G3500|S|27070148855998|02062|Ames, IA Urban Area|57904564|209840|G3500|S|52239894|197626
27040262565826|02116|Amite City, LA Urban Cluster|18158238|40581|G3500|S||||||||18158238|40581
27040109354180|02143|Amory, MS Urban Cluster|14384769|27224|G3500|S||||||||1234802|0
27040109354180|02143|Amory, MS Urban Cluster|14384769|27224|G3500|S|27070109354180|02143|Amory, MS Urban Area|14519988|27224|G3500|S|13149967|27224
270404477767618|02153|Amouli, AS Urban Cluster|12119252|0|G3500|S||||||||12119252|0
27040729465600|02170|Amsterdam, NY Urban Cluster|26865162|773995|G3500|S||||||||3335288|13331
27040729465600|02170|Amsterdam, NY Urban Cluster|26865162|773995|G3500|S|27070729465600|02170|Amsterdam, NY Urban Area|26043582|841185|G3500|S|23529874|760664
27040248494850|02197|Anaconda-Deer Lodge County, MT Urban Cluster|6196629|0|G3500|S||||||||389554|0
27040248494850|02197|Anaconda-Deer Lodge County, MT Urban Cluster|6196629|0|G3500|S|27070248494850|02197|Anaconda-Deer Lodge County, MT Urban Area|6759740|0|G3500|S|5807075|0
27040481269552|02224|Anacortes, WA Urban Cluster|24568253|589983|G3500|S||||||||5671964|324542
27040481269552|02224|Anacortes, WA Urban Cluster|24568253|589983|G3500|S|27070481269552|02224|Anacortes, WA Urban Area|25533104|908946|G3500|S|18896289|265441
27040701298021|02251|Anadarko, OK Urban Cluster|6214319|0|G3500|S||||||||1272191|0
27040701298021|02251|Anadarko, OK Urban Cluster|6214319|0|G3500|S|27070701298021|02251|Anadarko, OK Urban Area|5450708|0|G3500|S|4942128|0
27040100607096|02278|Anamosa, IA Urban Cluster|5459335|0|G3500|S||||||||82423|0
27040100607096|02278|Anamosa, IA Urban Cluster|5459335|0|G3500|S|27070100607096|02278|Anamosa, IA Urban Area|6854912|8863|G3500|S|5376912|0
2704045413700|02305|Anchorage, AK Urbanized Area|220119979|2653414|G3500|S||||||||3221027|0
2704045413700|02305|Anchorage, AK Urbanized Area|220119979|2653414|G3500|S|2707045413700|02305|Anchorage, AK Urban Area|237473557|2775799|G3500|S|216898952|2653414
2704045413701|02332|Anchorage Northeast, AK Urban Cluster|42340751|348417|G3500|S||||||||4857867|108056
2704045413701|02332|Anchorage Northeast, AK Urban Cluster|42340751|348417|G3500|S|2707045413701|02332|Anchorage Northeast, AK Urban Area|45798297|475350|G3500|S|37482884|240361
27040107528070|02359|Andalusia, AL Urban Cluster|14934469|32462|G3500|S||||||||2757964|12742
27040107528070|02359|Andalusia, AL Urban Cluster|14934469|32462|G3500|S|27070107528070|02359|Andalusia, AL Urban Area|17775439|103830|G3500|S|12176505|19720
2704051705701|02386|Anderson, IN Urbanized Area|170929099|749136|G3500|S||||||||36836348|357093
2704051705701|02386|Anderson, IN Urbanized Area|170929099|749136|G3500|S|2707032391318085|01273|Alexandria, IN Urban Area|9853044|11855|G3500|S|8010990|11855
2704051705701|02386|Anderson, IN Urbanized Area|170929099|749136|G3500|S|2707051705701|02386|Anderson, IN Urban Area|135120308|395557|G3500|S|126081761|380188
27040211655753|02413|Anderson, SC Urbanized Area|191932310|3272330|G3500|S||||||||26955427|123703
27040211655753|02413|Anderson, SC Urbanized Area|191932310|3272330|G3500|S|2707032391317925|02420|Anderson--Clemson, SC Urban Area|248484739|7321967|G3500|S|164976883|3148627
27040225150070|02440|Andrews, SC Urban Cluster|7781113|0|G3500|S||||||||7781113|0
27040210672660|02467|Andrews, TX Urban Cluster|16201292|30529|G3500|S||||||||193559|0
27040210672660|02467|Andrews, TX Urban Cluster|16201292|30529|G3500|S|27070210672660|02467|Andrews, TX Urban Area|24644900|30529|G3500|S|16007733|30529
27040202453584|02494|Angels, CA Urban Cluster|6913078|12740|G3500|S||||||||6913078|12740
27040348291154|02548|Angola, IN Urban Cluster|23646958|3913803|G3500|S||||||||2417168|0
27040348291154|02548|Angola, IN Urban Cluster|23646958|3913803|G3500|S|27070348291154|02548|Angola, IN Urban Area|32187898|5901426|G3500|S|21229790|3913803
27040367159964|02575|Anna, IL Urban Cluster|10315629|47210|G3500|S||||||||933772|7989
27040367159964|02575|Anna, IL Urban Cluster|10315629|47210|G3500|S|27070367159964|02575|Anna, IL Urban Area|11470852|57886|G3500|S|9381857|39221
270404485565035|02581|Anna, TX Urban Cluster|18109696|14418|G3500|S||||||||4863302|0
270404485565035|02581|Anna, TX Urban Cluster|18109696|14418|G3500|S|2707032391317847|56074|Melissa--Anna, TX Urban Area|43891925|188106|G3500|S|13246394|14418
270404485566368|02590|Annandale, MN Urban Cluster|6952105|0|G3500|S||||||||6952105|0
2704056214391|02602|Ann Arbor, MI Urbanized Area|413382181|13442328|G3500|S||||||||63945140|305817
2704056214391|02602|Ann Arbor, MI Urbanized Area|413382181|13442328|G3500|S|2707056214391|02602|Ann Arbor, MI Urban Area|371546429|13342445|G3500|S|342443347|13132715
2704056214391|02602|Ann Arbor, MI Urbanized Area|413382181|13442328|G3500|S|2707055293420|23824|Detroit, MI Urban Area|3327686104|87241053|G3500|S|1137691|0
2704056214391|02602|Ann Arbor, MI Urbanized Area|413382181|13442328|G3500|S|2707032391318076|24008|Dexter, MI Urban Area|6459898|3796|G3500|S|5856003|3796
27040103026869|02629|Anniston--Oxford, AL Urbanized Area|224712245|1515288|G3500|S||||||||54661100|546151
27040103026869|02629|Anniston--Oxford, AL Urbanized Area|224712245|1515288|G3500|S|27070103026869|02629|Anniston--Oxford, AL Urban Area|204340445|1108735|G3500|S|170051145|969137
27040299255358|02656|Antigo, WI Urban Cluster|10801686|84336|G3500|S||||||||133038|0
27040299255358|02656|Antigo, WI Urban Cluster|10801686|84336|G3500|S|27070299255358|02656|Antigo, WI Urban Area|12555575|120062|G3500|S|10668648|84336
27040146195862|02683|Antioch, CA Urbanized Area|209026751|3296203|G3500|S||||||||29983532|1702440
27040146195862|02683|Antioch, CA Urbanized Area|209026751|3296203|G3500|S|27070146195862|02683|Antioch, CA Urban Area|189968288|2037833|G3500|S|179043219|1593763
2704086824546|02710|Apalachicola, FL Urban Cluster|7243548|15809621|G3500|S||||||||7243548|15809621
27040134717902|02764|Appleton, WI Urbanized Area|268517086|10897560|G3500|S||||||||13216596|309749
27040134717902|02764|Appleton, WI Urbanized Area|268517086|10897560|G3500|S|27070134717902|02764|Appleton, WI Urban Area|279136276|10660971|G3500|S|255300490|10587811
270404485565506|02773|Apple Valley, OH Urban Cluster|12284409|2046677|G3500|S||||||||12284409|2046677
2704073801677|02791|Arab, AL Urban Cluster|21703069|301947|G3500|S||||||||4801613|52840
2704073801677|02791|Arab, AL Urban Cluster|21703069|301947|G3500|S|2707073801677|02791|Arab, AL Urban Area|22520970|279456|G3500|S|16901456|249107
270404485566757|02825|Arbuckle, CA Urban Cluster|1871507|0|G3500|S||||||||1871507|0
27040109410921|02845|Arcade, NY Urban Cluster|6117043|0|G3500|S||||||||6117043|0
27040143847587|02899|Arcadia, LA Urban Cluster|7043337|0|G3500|S||||||||7043337|0
270404485566349|02901|Arcadia, WI Urban Cluster|5469605|0|G3500|S||||||||5469605|0
270404485566503|02912|Arcadia--Southeast Arcadia, FL Urban Cluster|26177161|15770|G3500|S||||||||3097832|0
270404485566503|02912|Arcadia--Southeast Arcadia, FL Urban Cluster|26177161|15770|G3500|S|270704485566503|02912|Arcadia, FL Urban Area|25909522|15770|G3500|S|23079329|15770
27040422454846|02926|Arcata--McKinleyville, CA Urban Cluster|42589373|329337|G3500|S||||||||6408275|223891
27040422454846|02926|Arcata--McKinleyville, CA Urban Cluster|42589373|329337|G3500|S|2707032391318058|02930|Arcata, CA Urban Area|20532275|118564|G3500|S|16923950|76178
27040422454846|02926|Arcata--McKinleyville, CA Urban Cluster|42589373|329337|G3500|S|2707032391318047|52672|McKinleyville, CA Urban Area|20421720|29268|G3500|S|19257148|29268
2704078641931|02953|Archbold, OH Urban Cluster|9801480|37920|G3500|S||||||||9801480|37920
270404485564831|02965|Archer Lodge--Clayton, NC Urban Cluster|52270753|474780|G3500|S||||||||12365654|75322
270404485564831|02965|Archer Lodge--Clayton, NC Urban Cluster|52270753|474780|G3500|S|2707032391317936|17426|Clayton, NC Urban Area|93917530|415456|G3500|S|39905099|399458
27040178174729|02980|Arcola, IL Urban Cluster|3476399|44848|G3500|S||||||||3476399|44848
27040742650722|03007|Ardmore, OK Urban Cluster|30243062|76559|G3500|S||||||||262752|1221
27040742650722|03007|Ardmore, OK Urban Cluster|30243062|76559|G3500|S|27070742650722|03007|Ardmore, OK Urban Area|38898730|360022|G3500|S|29980310|75338
2704082943451|03034|Arecibo, PR Urbanized Area|217696324|1556484|G3500|S||||||||26907290|1324863
2704082943451|03034|Arecibo, PR Urbanized Area|217696324|1556484|G3500|S|2707082943451|03034|Arecibo, PR Urban Area|195525702|248325|G3500|S|187070259|230506
2704082943451|03034|Arecibo, PR Urbanized Area|217696324|1556484|G3500|S|2707032391318111|47865|Lares, PR Urban Area|77906786|2244|G3500|S|3718775|1115
270401260232060|03088|Arizona City, AZ Urban Cluster|12138344|198208|G3500|S||||||||1355003|0
